source,source_id,pmid,doi,title,year,journal,abstract,url,record_type,pmcid,trial_status,dedup_key,expanded_screen_decision,expanded_screen_reason,setting_code_expanded,component_code_expanded,intervention_node_expanded,already_in_high_confidence_queue
PubMed_existing,34202133,34202133.0,10.3390/antiox10071026,(-)-Epicatechin-Enriched Extract from,2021.0,"Antioxidants (Basel, Switzerland)","Loss of skeletal muscle mass and function with age represents an important source of frailty and functional decline in the elderly. Antioxidants from botanical extracts have been shown to enhance the development, mass, and strength of skeletal muscle by influencing age-related cellular and molecular processes. Tannase-treated green tea extract contains high levels of the antioxidants (-)-epicatechin (EC) and gallic acid that may have therapeutic benefits for age-related muscle decline. The aim of this study was to investigate the effect of tannase-treated green tea extract on various muscle-related parameters, without concomitant exercise, in a single-center, randomized, double-blind, placebo-controlled study. Administration of tannase-treated green tea extract (600 mg/day) for 12 weeks significantly increased isokinetic flexor muscle and handgrip strength in the treatment group compared with those in the placebo (control) group. In addition, the control group showed a significant decrease in arm muscle mass after 12 weeks, whereas no significant change was observed in the treatment group. Blood serum levels of follistatin, myostatin, high-sensitivity C-reactive protein (hs-CRP), interleukin (IL)-6, IL-8, insulin-like growth factor-1 (IGF-1), and cortisol were analyzed, and the decrease in myostatin resulting from the administration of tannase-treated green tea extract was found to be related to the change in muscle mass and strength. In summary, oral administration of tannase-treated green tea extract containing antioxidants without concomitant exercise can improve muscle mass and strength and may have therapeutic benefits in age-related muscle function decline.",https://pubmed.ncbi.nlm.nih.gov/34202133/,journal_record,,,doi:10.3390/antiox10071026,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,resistance;nutrition,exercise_plus_nutrition,no
Europe_PMC,37508325,37508325.0,10.3390/biology12070892,A Narrative Review of Non-Pharmacological Strategies for Managing Sarcopenia in Older Adults with Cardiovascular and Metabolic Diseases.,2023.0,,"This narrative review examines the mechanisms underlying the development of cardiovascular disease (CVD) and metabolic diseases (MDs), along with their association with sarcopenia. Furthermore, non-pharmacological interventions to address sarcopenia in patients with these conditions are suggested. The significance of combined training in managing metabolic disease and secondary sarcopenia in type II diabetes mellitus is emphasized. Additionally, the potential benefits of resistance and aerobic training are explored. This review emphasises the role of nutrition in addressing sarcopenia in patients with CVD or MDs, focusing on strategies such as optimising protein intake, promoting plant-based protein sources, incorporating antioxidant-rich foods and omega-3 fatty acids and ensuring sufficient vitamin D levels. Moreover, the potential benefits of targeting gut microbiota through probiotics and prebiotic fibres in sarcopenic individuals are considered. Multidisciplinary approaches that integrate behavioural science are explored to enhance the uptake and sustainability of behaviour-based sarcopenia interventions. Future research should prioritise high-quality randomized controlled trials to refine exercise and nutritional interventions and investigate the incorporation of behavioural science into routine practices. Ultimately, a comprehensive and multifaceted approach is essential to improve health outcomes, well-being and quality of life in older adults with sarcopenia and coexisting cardiovascular and metabolic diseases.",https://europepmc.org/article/MED/37508325,,PMC10376679,,doi:10.3390/biology12070892,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,resistance;aerobic_walking;nutrition;digital_home,exercise_plus_nutrition,no
Europe_PMC,40868119,40868119.0,10.3390/biomedicines13081863,Vitamin D and Sarcopenia: Implications for Muscle Health.,2025.0,,"Sarcopenia is a progressive age-related musculoskeletal disorder characterized by loss of muscle mass, strength, and physical performance, contributing to functional decline and increased risk of disability. Emerging evidence suggests that vitamin D (Vit D) plays a pivotal role in skeletal muscle physiology beyond its classical functions in bone metabolism. This review aims to critically analyze the relationship between serum Vit D levels and sarcopenia in older adults, focusing on pathophysiological mechanisms, diagnostic criteria, clinical evidence, and preventive strategies. An integrative narrative review of observational studies, randomized controlled trials, and meta-analyses published in the last decade was conducted. The analysis incorporated international diagnostic criteria for sarcopenia (EWGSOP2, AWGS, FNIH, IWGS), current guidelines for Vit D sufficiency, and molecular mechanisms related to Vit D receptor (VDR) signaling in muscle tissue. Low serum 25-hydroxyvitamin D levels are consistently associated with decreased muscle strength, reduced physical performance, and increased prevalence of sarcopenia. Although interventional trials using Vit D supplementation report variable results, benefits are more evident in individuals with baseline deficiency and when combined with protein intake and resistance training. Mechanistically, Vit D influences muscle health via genomic and non-genomic pathways, regulating calcium homeostasis, mitochondrial function, oxidative stress, and inflammatory signaling. Vit D deficiency represents a modifiable risk factor for sarcopenia and functional impairment in older adults. While current evidence supports its role in muscular health, future high-quality trials are needed to establish optimal serum thresholds and dosing strategies for prevention and treatment. An individualized, multimodal approach involving supplementation, exercise, and nutritional optimization appears most promising.",https://europepmc.org/article/MED/40868119,,PMC12383353,,doi:10.3390/biomedicines13081863,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,resistance;nutrition;digital_home,exercise_plus_nutrition,no
Crossref,10.3390/diagnostics15030351,,10.3390/diagnostics15030351,Effects of Dance-Based Aerobic Training on Frailty and Cognitive Function in Older Adults with Mild Cognitive Impairment: A Randomized Controlled Trial,2025.0,Diagnostics,"Background/Objectives: The purpose of this study has been to evaluate the effects of a dance-based aerobic training program on frailty, cognitive impairment, executive functions, and verbal fluency in older adults with mild cognitive impairment. Methods: Randomized clinical trial, whose sample was made up of 92 older adults, of which 47 performed rhythmic physical activity for 12 weeks. Data on frailty were collected through FRAIL, cognitive function through the Mini-Mental State Examination (MMSE), cognitive impairment through The Montreal Cognitive Assessment (MoCA), verbal fluency using the Isaac test, and executive functions with the Trail Making Test (TMT). All variables were measured before and after the intervention by an independent researcher blinded to the treatment. Results: Participants in the experimental group showed statistically significant improvements in frailty (Cohen’s d = 0.60), cognitive function (Cohen’s d = 0.98), cognitive impairment (Cohen’s d = 1.22), verbal fluency (Cohen’s d = 0.61) and executive functions (Cohen’s d = 0.64). Conclusions: This study demonstrated that a 12-week dance-based aerobic training program can significantly reduce frailty and improve cognitive abilities in older adults with mild cognitive impairment. These improvements suggest that the intervention is not only effective in terms of physical health, but also in promoting mental health and general well-being.",https://doi.org/10.3390/diagnostics15030351,journal-article,,,doi:10.3390/diagnostics15030351,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,aerobic_walking,exercise_only,no
PubMed_existing,38131891,38131891.0,10.3390/ejihpe13120192,"Influence of Concurrent Exercise Training on Ankle Muscle Activation during Static and Proactive Postural Control on Older Adults with Sarcopenic Obesity: A Multicenter, Randomized, and Controlled Trial.",2023.0,"European journal of investigation in health, psychology and education","Sarcopenic obesity (SO), characterized by age-related muscle loss and excess body fat, significantly impairs postural control. However, limited research has explored the effects of concurrent exercise training on neuromuscular strategies during postural control in older adults with SO. The study enrolled 50 older adults with SO, split into an intervention group (IG, n = 25, mean age = 76.1 ± 3.5 years; mean BMI = 34.4 ± 4.0 kg/m2) and a control group (CG, n = 25, mean age = 75.9 ± 5.4 years; mean BMI = 32.9 ± 2.3 kg/m2). Participants in the IG were engaged in 60-min Total Mobility Plus Program (TMP) sessions three times a week for four months, while the CG maintained their typical daily activities. Standardized evaluations were conducted both before and after the intervention. These assessments included the Romberg and Timed Up and Go (TUG) tests, as well as the measurement of Center of Pressure (CoP) displacements parameters under various conditions. Additionally, ankle muscle activities were quantified during postural control evaluations and maximal voluntary contractions of plantar and dorsal flexors. Post-intervention results revealed a significant reduction of the standing time measured in the Romberg (-15.6%, p < 0.005) and TUG (-34.6%, p < 0.05) tests. Additionally, CoP area and velocity were notably reduced in various conditions (p < 0.05). Postural control improvements were associated with an increase of strength (p < 0.05) and decrease of ankle muscle activation (p < 0.05). These findings highlight the reversibility of neuromuscular system alterations associated with the synergistic effects of sarcopenia and obesity, emphasizing the trainability of postural control regulation within this population. By incorporating these insights into clinical practice and public health strategies, it seems possible to optimize the health and well-being of older adults with SO.",https://pubmed.ncbi.nlm.nih.gov/38131891/,journal_record,,,doi:10.3390/ejihpe13120192,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,unclear,unclear,no
PubMed_existing,34945668,34945668.0,10.3390/foods10123117,"Effect of Citrulline and Leucine Intake with Exercises on Body Composition, Physical Activity, and Amino Acid Concentration in Older Women: A Randomized Double-Blind Placebo-Controlled Study.",2021.0,"Foods (Basel, Switzerland)","The combined intake of citrulline (CIT) and leucine (LEU) can stimulate protein synthesis. Therefore, this study aimed to investigate the effect of combined intake of CIT and LEU accompanied by exercise for 20 weeks on body composition, physical activity (PA), and amino acid concentrations in older Japanese women with low body mass index (BMI) (16 to 21 kg/m2) using a randomized, double-blind, placebo-controlled design. The supplement was administered twice a day for 20 weeks (Ex (exercise) + CIT·LEU group, n = 10: mainly 0.8 g CIT and 1.6 g LEU; Ex + Placebo group, n = 13: mainly 3.5 g carbohydrate). Additionally, both groups exercised (weight-bearing exercise, square stepping exercise) once a week for 75 min. Body composition, PA, and amino acid concentrations in the plasma were measured. Body weight, BMI, body mass, household PA, total PA, and phenylalanine significantly increased in the Ex + CIT·LEU group (p < 0.05) post intervention. This study suggests that the combined intake of CIT and LEU accompanied by exercise can improve body weight, BMI, body mass, and PA in older women with low BMI, which may prevent sarcopenia and frailty.",https://pubmed.ncbi.nlm.nih.gov/34945668/,journal_record,,,doi:10.3390/foods10123117,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,nutrition,nutrition_only,no
Europe_PMC,40126288,40126288.0,10.3390/geriatrics10020038,Validation of the Italian Version of the Rapid Geriatric Assessment in Community-Dwelling Older Adults.,2025.0,,"<b>Background/Objectives</b>: The Rapid Geriatric Assessment (RGA) is a tool designed to screen for frailty, sarcopenia, anorexia related to aging, and cognitive impairment. This study aimed to translate and validate the RGA for use among Italian community-dwelling older adults. <b>Methods</b>: This cross-cultural study involved 100 community-dwelling older adults randomly recruited through convenience sampling from general practitioner offices in Genoa (Italy), between January and June 2019. The RGA includes the Simple FRAIL Questionnaire Screening Tool, SARC-F Screening for Sarcopenia, Simplified Nutritional Assessment Questionnaire (SNAQ), and Rapid Cognitive Screening (RCS). These were validated against gold-standard tools: the Abbreviated Comprehensive Geriatric Assessment (aCGA) and Multidimensional Prognostic Index (MPI). Additional assessments included the Timed Up and Go (TUG) and Handgrip test. The validation process included forward-backward translation, synthesis, and consensus by independent reviewers. Psychometric properties, internal consistency (Cronbach alpha), and validity correlations were analyzed. <b>Results</b>: The RGA demonstrated satisfactory psychometric properties, with internal consistency (Cronbach alpha = 0.59) and significant validity correlations (RGA and aCGA, rho = 0.34, <i>p</i> = 0.001; RGA and MPI, rho = 0.49, <i>p</i> < 0.001). Discriminant validity was confirmed by significant correlations between specific subitems and reference measures: FRAIL with TUG (<i>p</i> < 0.05), SARC-F with Handgrip strength (<i>p</i> = 0.013), SNAQ with BMI, and RCS with MMSE (<i>p</i> < 0.001). <b>Conclusions</b>: The Italian version of the RGA is a reliable screening tool for geriatric syndromes in community-dwelling older adults. While it does not replace a CGA, the RGA may identify individuals who may benefit from further evaluation using a complete CGA.",https://europepmc.org/article/MED/40126288,,PMC11932192,,doi:10.3390/geriatrics10020038,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,resistance;nutrition;multidomain,multidomain_exercise_nutrition,no
Europe_PMC,41283447,41283447.0,10.3390/geriatrics10060136,"Effect of Eight-Week Strength Training on Body Composition, Muscle Strength and Perceived Stress in Community-Dwelling Older Women.",2025.0,,"<b>Background</b>: Sarcopenia, characterized by loss of muscle mass, strength, and function, reduces independence and quality of life in older adults. Strength exercise (STR) mitigates these age-related declines, but evidence of short-term effectiveness remains limited. This study aimed to evaluate the effects of eight weeks of STR on body composition, muscle strength, and psycho-emotional state in community-dwelling elderly women. <b>Methods</b>: A prospective, controlled, non-randomized study included 44 women assigned to an STR (<i>n</i> = 20) or control (CON, <i>n</i> = 22) group. The STR group performed supervised exercise twice weekly for eight weeks. The outcomes were body composition, handgrip strength (HGS), quadriceps (Q) and hamstrings (H) strength, and perceived stress (PSS-10), assessed at baseline and after intervention. Within-group changes were analyzed using paired <i>t</i>-tests, and between-group differences were evaluated using analysis of covariance (ANCOVA) adjusted for baseline values. <b>Results</b>: After baseline adjustment, body mass (<i>p</i> = 0.041, partial η<sup>2</sup> = 0.103), BMI (body mass index, <i>p</i> = 0.030, partial η<sup>2</sup> = 0.115), and body fat percentage (<i>p</i> = 0.047, partial η<sup>2</sup> = 0.098) were significantly reduced in the STR group. Significant improvements were observed for H strength in both legs (<i>p</i> < 0.05, partial η<sup>2</sup> = 0.128-0.131), right HGS (<i>p</i> = 0.025, partial η<sup>2</sup> = 0.122), right HGS:BMI ratio (<i>p</i> = 0.013, partial η<sup>2</sup> = 0.150), and H:Q ratios on both sides (<i>p</i> < 0.05, partial η<sup>2</sup> = 0.109-0.118). No significant differences were observed for left-hand grip strength, knee extensor strength, or other body composition variables (<i>p</i> > 0.05). The perceived stress scores were significantly lower in the STR group post-intervention (<i>p</i> = 0.036, partial η<sup>2</sup> = 0.108). <b>Conclusions</b>: An eight-week supervised strength exercise program was associated with favorable changes in muscle strength, body composition, and psycho-emotional state in elderly women.",https://europepmc.org/article/MED/41283447,,PMC12641721,,doi:10.3390/geriatrics10060136,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,resistance;multicomponent_exercise,multicomponent_exercise,no
PubMed_existing,31011022,31011022.0,10.3390/geriatrics2010012,Muscle Strength and Functional Ability in Recreational Female Golfers and Less Active Non-Golfers over the Age of 80 Years.,2017.0,"Geriatrics (Basel, Switzerland)","Muscle strength and functional ability decline with age. Physical activity can slow the decline but whether recreational golf is associated with slower decline is unknown. This cross-sectional, observational study aimed to examine the feasibility of testing muscle strength and functional ability in older female golfers and non-golfers in community settings. Thirty-one females over aged 80, living independently (golfers n = 21, mean age 83, standard deviation (±) 2.1 years); non-golfers, n = 10 (80.8 ± 1.03 years) were studied. Maximal isometric contractions of handgrip and quadriceps were tested on the dominant side. Functional ability was assessed using the Timed Up and Go (TUG) and health-related quality of life using the Short Form-36 questionnaire. Grip strength, normalised to body mass, was greater in golfers (0.33 ± 0.06 kgF/kg) than non-golfers (0.29 ± 0.06), however, the difference was not statistically significant (p = 0.051). Quadriceps strength did not differ (golfers 2.78 ± 0.74 N/kg; non-golfers 2.69 ± 0.83; p = 0.774). TUG times were significantly faster (p = 0.027) in golfers (10.4 ± 1.9 s) than non-golfers (12.6 ± 3.21 s; within sarcopenic category). Quality of life was significantly higher in golfers for the physical categories (Physical Function p < 0.001; Physical p = 0.033; Bodily pain p = 0.028; Vitality p = 0.047) but psychosocial categories did not differ. These findings indicated that the assessment techniques were feasible in both groups and sensitive enough to detect some differences between groups. The indication that golf was associated with better physical function than non-golfers in females over 80 needs to be examined by prospective randomised controlled trials to determine whether golf can help to achieve the recommended guidelines for strengthening exercise to protect against sarcopenia.",https://pubmed.ncbi.nlm.nih.gov/31011022/,journal_record,,,doi:10.3390/geriatrics2010012,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,resistance,exercise_only,no
PubMed_existing,31023972,31023972.0,10.3390/geriatrics4010004,Is a Combination of Melatonin and Amino Acids Useful to Sarcopenic Elderly Patients? A Randomized Trial.,2018.0,"Geriatrics (Basel, Switzerland)","This study evaluated the effectiveness of a 4-week intervention of melatonin and essential aminoacid supplementation on body composition, protein metabolism, strength and inflammation in 159 elderly sarcopenic patients (42/117, men/women), assigned to four groups: isocaloric placebo (P, n = 44), melatonin (M, 1 mg/daily, n = 42), essential amino acids (eAA 4 g/daily, n = 40) or eAA plus melatonin (eAAM, 4 g eAA and 1 mg melatonin/daily, n = 30). Data from body composition (dual X-ray absortiometry (DXA)), strength (handgrip test) and biochemical parameters for the assessment of protein metabolism (albumin) and inflammation (CRP) were collected at baseline and after the 4-week intervention. Compared with P and M, supplementation with eAA plus M increased total fat-free mass (vs. P: +2190 g; p < 0.01; vs. M: +2107 g; p < 0.05). M alone lowered albumin levels (vs. P: -0.39 g; p < 0.01; vs. eAA: -0.47 g; p < 0.01). This data on albumin was confirmed by within-group analysis (M -0.44g; p < 0.001; eAAM: -0.34 p < 0.05). M and eAA seemed to lower the percentage of gynoid fat (p < 0.05) and android fat (p < 0.01). No significant changes in inflammation or strength were reported. A 4-week intervention with eAA plus M together may be effective in enhancing fat-free-mass compared to M and P but not versus eAA. M alone demonstrates a negative effect on albumin level.",https://pubmed.ncbi.nlm.nih.gov/31023972/,journal_record,,,doi:10.3390/geriatrics4010004,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,resistance;nutrition,exercise_plus_nutrition,no
Crossref,10.3390/geriatrics9010020,,10.3390/geriatrics9010020,Effectiveness of a Remote Monitoring-Based Home Training System for Preventing Frailty in Older Adults in Japan: A Preliminary Randomized Controlled Trial,2024.0,Geriatrics,"This study examined whether SUKUBARA®, a remotely managed training system that we developed, could improve skeletal muscle mass and muscle strength in community-dwelling older adults. SUKUBARA® is a composite exercise program that combines lower-load resistance training and balance exercises. Participants were instructed to exercise while watching individually assigned videos on YouTube, such that the research administrators could verify the viewing records of each participant. Fifteen participants (69 ± 4 years) were randomly assigned to the intervention (eight participants; the RT group) or the control group (seven participants; the CO group). The primary endpoint was a change in fat-free mass (FFM; kg), whereas the secondary endpoints included a change in knee extension strength (KES; Nm/kg). Correlation analyses were conducted to examine the relationship between FFM and KES. During the 12-week intervention period, significant differences were observed between the RT and CO groups in the changes in FFM (0.5 ± 0.5 vs. −0.1 ± 0.5) and KES (0.20 ± 0.22 vs. 0.02 ± 0.13), and significant positive correlations were found between the changes. Thus, SUKUBARA®-based interventions have the potential to improve muscle hypertrophy and enhance muscle strength among community-dwelling older adults. Thus, SUKUBARA® -based interventions show promise in improving muscle hypertrophy and enhance muscle strength among community-dwelling older adults. However, appropriately powered future research is needed to replicate these findings.",https://doi.org/10.3390/geriatrics9010020,journal-article,,,doi:10.3390/geriatrics9010020,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,resistance;balance;multicomponent_exercise;digital_home,multicomponent_exercise,no
PubMed_existing,39449375,39449375.0,10.3390/geriatrics9060138,Task-Based Eating and Drinking Interventions in Animal Models: A Narrative Review of Functional Improvements and Neuromuscular Adaptations in Age-Related Dysphagia.,2024.0,"Geriatrics (Basel, Switzerland)","Age-related dysphagia involves sarcopenia and nervous system changes affecting ingestion. The ACT-ING program, a novel task-based occupational therapy intervention, has been developed to improve strength, endurance, and ingestive skills using real-world eating and drinking tasks for older adults with age-related dysphagia. This narrative review evaluates the outcomes and neuromuscular adaptations of task-based eating and drinking interventions in aging animal models to inform potential refinements of the ACT-ING program and interpret results from an ongoing proof-of-concept study. Publications were obtained from PubMed, SCOPUS, CINAHL, and EMBASE, and selected following the PRISMA guideline. Thirteen randomized trials investigated a task-based fluid-licking intervention in rats, combining strength, endurance, and skill training. Results suggested benefits in improving muscle strength, endurance, and swallowing skills in terms of quantity and speed. Although neuromuscular adaptations were less conclusive, the intervention appeared to induce cortical plasticity and increase fatigue-resistant muscle fibers in the involved muscles. While these findings are promising, methodological concerns and potential biases were identified. Therefore, further research is necessary to refine the ACT-ING program, including both clinical studies in humans and preclinical studies in aging animal models that clearly define interventions targeting all aspects of ingestion-related skills within a motor learning and strength training framework.",https://pubmed.ncbi.nlm.nih.gov/39449375/,journal_record,,,doi:10.3390/geriatrics9060138,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,resistance;aerobic_walking;digital_home,exercise_only,no
PubMed_existing,37628492,37628492.0,10.3390/healthcare11162294,"Effects of Physical Activity Program on Body Composition, Physical Performance, and Neuromuscular Strategies during Walking in Older Adults with Sarcopenic Obesity: Randomized Controlled Trial.",2023.0,"Healthcare (Basel, Switzerland)","The potential impact of a specific physical activity program on biomechanical gait parameters and neuromuscular strategies around the ankle joint in older adults with sarcopenic obesity (SO) remains largely unexplored. The objective of this study was to investigate the effectiveness of a 24-week posture, strengthening, and motricity (PSM) program on improving neuromuscular strategies and biomechanical gait parameters in older adults with SO. 40 participants were randomly assigned to either the trained group (TG) and the control group (CG). Only the TG received the PSM program. Standardized evaluations were performed before and after the intervention, including walking tests on an instrumented gait analysis treadmill to evaluate biomechanical gait parameters and EMG activity of ankle muscles. After the PSM program, TG exhibited an increase in comfortable walking speed (+80%, p < 0.001) and step length (+38%, p < 0.05). Moreover, TG demonstrated a reduction in CoP velocity (-26%, p < 0.01). These gait modifications were associated with decreased muscle activity during the different gait phases (p < 0.05). The PSM program effectively improved gait and neuromuscular capacities in older adults with SO. Notably, these results shed light on the remarkable trainability of neuromuscular capacities in older adults with SO, despite the adverse effects of aging and obesity.",https://pubmed.ncbi.nlm.nih.gov/37628492/,journal_record,,,doi:10.3390/healthcare11162294,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,resistance;aerobic_walking,exercise_only,no
Europe_PMC,41897209,41897209.0,10.3390/healthcare14060756,Effects of a 6-Month Educational Program on Blood Pressure in Pre-Frail and Frail Older Adults: A Randomized Controlled Trial.,2026.0,,"<b>Background/Objectives</b>: Maintaining healthy blood pressure (BP) is essential in the frailty phenotype to prevent cardiovascular events. This study examined the effects of a 6-month educational program on BP in community-dwelling pre-frail or frail older adults. <b>Methods</b>: In this multicenter randomized controlled trial, 210 community-dwelling older adults (145 women; 74 ± 6 years) meeting at least one of Fried's frailty criteria were assigned to a control group (usual care; n = 95) or an intervention group (educational program; n = 115). The 6-month intervention consisted of an educational program that provided recommendations on physical activity, nutrition, cognition, and psychosocial well-being, delivered through four group sessions and six telephone calls. Systolic BP and diastolic BP were measured at baseline and after 6 months, and categorized as normal, high-normal, or hypertensive (systolic: <130, 130-139, ≥140 mmHg; diastolic: <85, 85-89, ≥90 mmHg, respectively). <b>Results</b>: A significant reduction in systolic BP was observed within the intervention group (Z = -2.84, <i>p</i> < 0.01, r = 0.27), increasing the proportion of participants with normal systolic BP by 16% and reducing the proportion of participants with high-normal and hypertensive systolic BP by 8% each (χ<sup>2</sup> (3) = 9.21, <i>p</i> = 0.03). No significant changes were observed in the control group (<i>p</i> > 0.05), nor were there significant effects for diastolic BP in any study group (<i>p</i> > 0.05). <b>Conclusions</b>: These findings suggest that this educational program may be a feasible complementary non-pharmacological strategy to improve systolic BP, a key cardiovascular risk factor, in community-dwelling pre-frail and frail older adults.",https://europepmc.org/article/MED/41897209,,PMC13026366,,doi:10.3390/healthcare14060756,fulltext_candidate,Expanded-search frailty intervention RCT candidate,community,nutrition,nutrition_only,no
Crossref,10.3390/healthcare9040409,,10.3390/healthcare9040409,Aquatic Exercise Positively Affects Physiological Frailty among Postmenopausal Women: A Randomized Controlled Clinical Trial,2021.0,Healthcare,"Frailty is a risk factor associated with aging. Physical exercise is an important lifestyle factor that can help to avoid risks associated with aging. Therefore, we aimed to determine the effects of aquatic exercise for 12 weeks on body composition, cardiovascular disease risk factors, insulin resistance, and aging-related sex hormones in elderly South Korean women. Twenty-two women aged 70–82 years were randomly assigned to groups that participated or did not participate (controls; n = 10 in aquatic exercise for 60 min, three times per week for 12 weeks (n = 12). Exercise intensity defined as the rating of perceived exertion (RPE), was increased from 12–13 to 13–14, and to 14–15 during weeks 1–4, 5–8, and 9–12, respectively. Body composition (skeletal muscle mass, ratio (%) body fat, and waist circumference), cardiovascular disease risk factors (total, high-density lipoprotein, and low-density lipoprotein cholesterol), insulin resistance (glucose, insulin, and homeostatic model assessment of insulin resistance [HOMA-IR]), and aging-related sex hormone changes (dehydroepiandrosterone-sulfate [DHEA-S]) and sex hormone-binding globulin [SHBG]) were assessed. Aquatic exercise safely improved body composition, reduced insulin resistance, and positively affected the sex hormones DHEA-S and SHBG as well as blood lipid profiles. Our findings suggested that the aquatic exercise program positively altered blood lipids, regulated glucose levels, and sex hormone levels. Therefore, regular, and continuous aquatic exercise is recommended to prevent frailty, decrease cardiovascular risk, and provide older women with an optimal quality of life as they age.",https://doi.org/10.3390/healthcare9040409,journal-article,,,doi:10.3390/healthcare9040409,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,resistance;multicomponent_exercise;nutrition,exercise_plus_nutrition,no
PubMed_existing,34682959,34682959.0,10.3390/healthcare9101279,Quantitative Ultrasound Changes in Echotexture and Functional Parameters after a Multicomponent Training Program in Pre-Frailty Individuals: A Pilot Randomized Clinical Trial.,2021.0,"Healthcare (Basel, Switzerland)","Objective: Currently, ultrasound imaging (USI) is considered a feasible tool in the evaluation of structural and textural muscle differences due to aging. The main aim of this study was to evaluate sonographic changes in muscular structure and function after a 12-week multicomponent training program in pre-frailty individuals. Design: A prospective, randomized, clinical trial was carried out. Participants: Thirty-two pre-frailty subjects were recruited and randomly divided into a multicomponent training program group (n = 16; Multicomponent group) and a conventional care group (n = 14; Control group) with a 12-week follow up. Main outcome measures: Rectus femoris thickness, cross-sectional area (CSA), echointensity, echovariation and vastus lateralis pennation angle tests were carried out to assess the structure and echotexture, and the force-velocity (F-V) profile for muscle power and muscle strength was employed to assess the functional parameters. Results: Statistically significant differences (p < 0.05) were shown for the left rectus femoris echointensity and in the functional parameter of muscle power after a 12-week program for the multicomponent training group compared to the conventional care group. Conclusions: Pre-frailty elderly subjects showed a decrease in rectus femoris echointensity (RF-EI) and an increase in the functional parameter of muscle power after a 12-week multicomponent training program compared to the control group.",https://pubmed.ncbi.nlm.nih.gov/34682959/,journal_record,,,doi:10.3390/healthcare9101279,fulltext_candidate,Expanded-search frailty intervention RCT candidate,unclear,resistance,exercise_only,no
PubMed_existing,30823460,30823460.0,10.3390/ijerph16050729,Frailty Level Monitoring and Analysis after a Pilot Six-Week Randomized Controlled Clinical Trial Using the FRED Exergame Including Biofeedback Supervision in an Elderly Day Care Centre.,2019.0,International journal of environmental research and public health,"Background: Frailty is a status of extreme vulnerability to endogenous and exogenous stressors exposing the individual to a higher risk of negative health-related outcomes. Exercise using interactive videos, known as exergames, is being increasingly used to increase physical activity by improving health and the physical function in elderly adults. The purpose of this study is to ascertain the reduction in the degree of frailty, the degree of independence in activities of daily living, the perception of one's state of health, safety and cardiac healthiness by the exercise done using FRED over a 6-week period in elderly day care centre. Material and Methods: Frail volunteers >65 years of age, with a score of <10 points (SPPB), took part in the study. A study group and a control group of 20 participants respectively were obtained. Following randomisation, the study group (20) took part in 18 sessions in total over 6 months, and biofeedback was recorded in each session. Results: After 6 weeks, 100% of patients from the control group continued evidencing frailty risk, whereas only 5% of patients from the study group did so, with p < 0.001 statistical significance. In the case of the EQ-VAS, the control group worsened (-12.63 points) whereas the study group improved (12.05 points). The Barthel Index showed an improvement in the study group after 6 weeks, with statistically significant evidence and a value of p < 0.003906. Safety compliance with the physical activity exceeded 87% and even improved as the days went by. Discussion: Our results stand out from those obtained by other authors in that FRED is an ad hoc-designed exergame, significantly reduced the presence and severity of frailty in a sample of sedentary elders, thus potentially modifying their risk profile. It in turn improves the degree of independence in activities of daily living and the perception of one's state of health, proving to be a safe and cardiac healthy exercise. Conclusions: The study undertaken confirms the fact that the FRED game proves to be a valid technological solution for reducing frailty risk. Based on the study conducted, the exergame may be considered an effective, safe and entertaining alternative.",https://pubmed.ncbi.nlm.nih.gov/30823460/,journal_record,,,doi:10.3390/ijerph16050729,fulltext_candidate,Expanded-search frailty intervention RCT candidate,outpatient_or_day_service,unclear,unclear,no
