source,source_id,pmid,doi,title,year,journal,abstract,url,record_type,pmcid,trial_status,dedup_key,expanded_screen_decision,expanded_screen_reason,setting_code_expanded,component_code_expanded,intervention_node_expanded,already_in_high_confidence_queue
ClinicalTrials.gov,NCT05744492,,,Multicomponent Exercise Program on the Intrinsic Capacity (ICOPE) of Community-dwelling Older Adults in Primary Care,2023.0,ClinicalTrials.gov,"A three-branch multi-center randomized clinical trial to be conducted in 6 public Primary Care centers located in the city of Madrid (Spain). A total of 180 older adults (\>=70 years old) presenting with declines in the intrinsic capacity (IC) locomotion domain will be recruited in the participating centers. They will be randomized in a 1:1:1 ratio to a center-based supervised Vivifrail multicomponent exercise (MCE) program, a home-based non-supervised Vivifrail MCE program, or to a control group. The intervention consists of thrice-a-week exercise sessions encompassing strength, aerobic, flexibility, and balance and gait training tailored to the individual's baseline functional ability. IC will be assessed through its operational domains following ICOPE guidelines at baseline and 6 and 12 weeks after the start of the intervention. Secondarily, effects on frailty status and health-related quality of life will be evaluated. This study might bring new evidence around the ICOPE recommendation on the Vivifrail MCE for the management of IC locomotion declines in Primary Care for the first time. Gaining insight on exercise interventions for IC promotion/maintenance will reinforce current recommendations and contribute to the development of real-world strategies for healthy aging promotion. Healthy Ageing Vivifrail multicomponent exercise program INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT05744492,INTERVENTIONAL,,UNKNOWN,title:multicomponent exercise program on the intrinsic capacity icope of community dwelling older adults in primary care,registry_candidate,Trial registry record requiring publication matching,community,balance;aerobic_walking;multicomponent_exercise;digital_home,multicomponent_exercise,yes
ClinicalTrials.gov,NCT07359495,,,Multicomponent Training and Muscle Quality in Older Women,2026.0,ClinicalTrials.gov,"This study aims to evlauate the effect os a 32-week multicomponent training (MT) program on muscle architecture and muscle quality (assessed by ultrasound) in womer over 60 years. The study will also analyze concurrent changes in muscle strength, physical performance, and body composition. The hypothesis is that the training will induce positive architectural adaptations, such as reduced echogenicity and increased thickness in the rectus femoris and rectus abdominis muscles, correlating with improved functional independence. Sarcopenia Multicomponent training INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT07359495,INTERVENTIONAL,,NOT_YET_RECRUITING,title:multicomponent training and muscle quality in older women,registry_candidate,Trial registry record requiring publication matching,unclear,resistance,exercise_only,yes
ClinicalTrials.gov,NCT07028294,,,Multidisciplinary Combined Exercise and Nutrition Intervention for Sarcopenia (2),2023.0,ClinicalTrials.gov,"This is an empirical study, which aims to examine the effect of a 12-week combined exercise-nutrition intervention in older adults with sarcopenia and to provide data for clinical and policy decision-making of sarcopenia. The study conducts the combined exercise-nutrition intervention that was previously carried out as a randomized controlled trial. Hand grip strength, gait speed, knee extensor muscle power, physical performance, muscle mass using DEXA, quality of life, activities of daily living, sarcopenia screening questionnaire, nutritional assessment will be evaluated on baseline, 12-weeks and 24-weeks after intervention. Sarcopenia Combined exercise and nutrition intervention INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT07028294,INTERVENTIONAL,,COMPLETED,title:multidisciplinary combined exercise and nutrition intervention for sarcopenia 2,registry_candidate,Trial registry record requiring publication matching,unclear,multicomponent_exercise;nutrition,exercise_plus_nutrition,yes
ClinicalTrials.gov,NCT03299972,,,Multidisciplinary Research Into the Effects of Resistance Exercise and Whey Protein Supplementation in Healthy Older Men,2017.0,ClinicalTrials.gov,"The aim of this randomised, double-blind, placebo-controlled, parallel groups trial is to investigate the effects of 12 weeks resistance exercise and whey protein supplementation on energy metabolism, markers of appetite, inflammation and hormonal response and body composition and strength and functional performance. Generally healthy, retired men aged 60-80 years will be recruited (n = 52 in total, n = 13 per group). Participants will be randomised to either: a) control group, b) whey protein supplement group, c) resistance exercise + control group or d) resistance exercise + whey protein supplementation group. Sarcopenia Muscle Atrophy Whey Protein Control Resistance Exercise INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT03299972,INTERVENTIONAL,,COMPLETED,title:multidisciplinary research into the effects of resistance exercise and whey protein supplementation in healthy older men,registry_candidate,Trial registry record requiring publication matching,unclear,resistance;nutrition;digital_home,exercise_plus_nutrition,yes
ClinicalTrials.gov,NCT05682872,,,Multifactorial Fall Prevention Program,2021.0,ClinicalTrials.gov,The main objective is evaluate the effectiveness of a Multifactorial Pilot Program on the Prevention of Falls in people aged 65 or over during 4 years at Gerencia de Atención Integrada de Talavera de la Reina. Frail Elderly Syndrome Physical exercise program (VIVIFRAIL) supervised by a physiotherapist Adequacy of the environment Polypharmacy review Health education related to falls prevention (4 sessions) General Assement Evaluation of patients by an expert group Information brochures on the importance of physical exercise Physical exercise program (VIVIFRAIL) supervised by a primary care doctor or primary care nurse Regular assessment and follow-up by primary care doctor and primary care nurse Health education related to falls prevention (1 session) INTERVENTIONAL ['NA'],https://clinicaltrials.gov/study/NCT05682872,INTERVENTIONAL,,ACTIVE_NOT_RECRUITING,title:multifactorial fall prevention program,registry_candidate,Trial registry record requiring publication matching,primary_care,balance;multicomponent_exercise,multicomponent_exercise,yes
ClinicalTrials.gov,NCT02554994,,,Multifactorial Intervention on Frailty in Vulnerable Older Adults,2015.0,ClinicalTrials.gov,"Frailty is a highly prevalent, progressive condition in older adults that is characterized by multisystem physiologic impairments and vulnerability to stressful events, leading to increased risk of geriatric conditions, disability, falls, hospitalization, and mortality. An effective public health intervention to improve frailty in a rural aging population with limited resources remains unknown. The purpose of our study is to evaluate the effectiveness of multidimensional public health intervention to reduce frailty and related geriatric conditions in older adults in rural communities. Our hypotheses are that a multidimensional intervention consisting of group exercise, nutritional support, depression management, polypharmacy, and home safety intervention over a 6-month period will improve frailty and selected geriatric conditions in older adults who are in low socioeconomic status or living alone in a rural community. Our primary outcome is short physical performance battery at 6 month. Secondary outcomes include frailty status, nutritional status, depression, falls, sarcopenia, and health care utilization. The investigators will conduct a designed delay trial by implementing our intervention in one town for the first 6 months (intervention group), while measuring the outcomes without any intervention in another town (serving as a control group); in the following 6 months, the investigators will implement the 6-month intervention in the control town. The findings from our study will inform us to find effective public health interventions to promote healthy aging in resource-limited, rural populations. Frailty Multifactorial intervention Usual care INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT02554994,INTERVENTIONAL,,COMPLETED,title:multifactorial intervention on frailty in vulnerable older adults,registry_candidate,Trial registry record requiring publication matching,community,nutrition,nutrition_only,yes
ClinicalTrials.gov,NCT06845748,,,Muscle Aging Evaluation,2025.0,ClinicalTrials.gov,"This study aims to assess the effects of physical activity in counteracting muscle aging. The increasing life expectancy worldwide has led to a rise in age-related muscle decline, which negatively impacts strength, function, and overall quality of life. Sedentary lifestyles further accelerate this process, increasing the risk of frailty, falls, fractures, and disability. This randomized controlled trial (RCT) will investigate whether a structured exercise program can help reduce muscle deterioration. The study will involve 200 participants, divided into three age groups: i) Young adults (18-35 years); ii) Middle-aged adults (35-65 years); iii) Older adults (\>65 years). Participants will be assigned to either a physical activity intervention group or a control group. The intervention group will follow a 48-week structured program including, muscle-strengthening sessions (bodyweight exercises at home) and aerobic sessions (moderate-intensity cardio exercise). The control group will not receive any exercise prescription. The primary objective is to evaluate whether physical activity improves muscle strength, measured through handgrip strength at 12 and 48 weeks. Secondary objectives include: i) assessing changes in muscle mass, function, and quality of life; ii) measuring improvements in physical performance (aerobic capacity, balance, and mobility tests); iii) evaluating psychological and cognitive well-being. This 48-week trial will consist of: i) baseline assessments (body composition, strength tests, physical and cognitive evaluations); ii) intervention period (12 weeks of structured training for the experimental group); iii) follow-up assessments (at 12 and 48 weeks). All participants will undergo periodic evaluations, including anthropometric and body composition measurements (weight, BMI, muscle mass), aerobic and muscle strength tests (handgrip, knee extension, 1-rep max tests), functional mobility assessments (six-minute walking test, chair-stand test), psychological and cognitive evaluations (mood profiles, quality of life surveys, cognitive tests). Engaging in regular exercise may help participants: i) maintain muscle mass and strength; ii) improve physical function and balance; iii) enhance overall well-being and independence; iv) reduce the risk of age-related disabilities. Additionally, the study aims to provide valuable insights into the role of exercise in healthy aging, helping healthcare providers develop personalized interventions for older adults. Preventing Age-Related Muscle Loss: the Role of Exercise in Improving Strength, Function, and Well-being Physical activity Group INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT06845748,INTERVENTIONAL,,NOT_YET_RECRUITING,title:muscle aging evaluation,registry_candidate,Trial registry record requiring publication matching,home,resistance;balance;aerobic_walking;multicomponent_exercise,multicomponent_exercise,yes
ClinicalTrials.gov,NCT07275996,,,Neuromuscular and Multi-Omics Synergy of Combined Creatine × HMB Supplementation Plus Exercise to Improve Muscle Function in Sarcopenic Frailty,2026.0,ClinicalTrials.gov,"Sarcopenia and physical frailty are highly prevalent among institutionalized older adults and are major contributors to functional decline, reduced mobility, and loss of independence. Combined exercise and targeted nutritional strategies have emerged as promising approaches to mitigate these age-related impairments. This randomized, double-blind, placebo-controlled, parallel-group clinical trial aims to evaluate the independent and combined effects of creatine monohydrate (CRE) and β-hydroxy-β-methylbutyrate (HMB), administered alongside a supervised multicomponent exercise program, on physical function, body composition, cognitive performance, and quality of life in institutionalized older adults with physical frailty and sarcopenia. A total of 50 adults aged ≥65 years were enrolled and randomized to one of four intervention groups for 12 weeks: placebo plus exercise, creatine plus exercise, HMB plus exercise, or creatine plus HMB plus exercise. A supplement-free follow-up period will be conducted to evaluate the sustainability of intervention effects. In addition to clinical and functional outcomes, the study incorporates molecular and biological assessments to explore mechanistic pathways underlying functional adaptation and interindividual variability in response to the interventions. Frailty Sarcopenia Aging Malnutrition Elderly Placebo (Cellulose) Creatine Monohydrate Multicomponent Exercise Program β-Hydroxy-β-Methylbutyrate (HMB) INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT07275996,INTERVENTIONAL,,ACTIVE_NOT_RECRUITING,title:neuromuscular and multi omics synergy of combined creatine hmb supplementation plus exercise to improve muscle function in sarcopenic frailty,registry_candidate,Trial registry record requiring publication matching,unclear,multicomponent_exercise;nutrition;digital_home,exercise_plus_nutrition,yes
ClinicalTrials.gov,NCT06465602,,,Nicotinamide Supplementation Improves Physical Performance in Older Adults at Risk of Falls,2024.0,ClinicalTrials.gov,"Falls are unplanned events resulting in contact with a lower surface. They are common in older adults, affecting one in three individuals over 65 years old. They have serious consequences, ranging from physical injuries (fractures, traumatic brain injury) to psychological repercussions. Physical training focused on muscle strength, balance, and gait has consistently been shown to prevent falls. However, there are significant challenges in its implementation, such as the need for trained personnel and long intervention times, which are associated with high costs. Therefore, developing strategies to improve the efficiency of physical training programs in older adults is mandatory. The reduced response to physical training in older adults compared to younger individuals is a well-documented phenomenon, reflecting physiological changes associated with aging. Nicotinamide adenine dinucleotide (NAD+) is an essential coenzyme for cells, mediating energy metabolism and participating in crucial processes such as DNA repair, mitochondrial function, and cell death. As we age, NAD+ levels decrease in various tissues (including the brain and muscle), contributing to the development of aging phenotypes and associated pathologies. Preclinical evidence suggests that increasing NAD+ levels reduces the appearance of aging phenotypes. During physical activity, cellular metabolic pathways that increase the demand for NAD+ to support energy production in mitochondria are activated. This increase in demand is associated with the upregulation of key enzymes involved in NAD+ degradation promoted by exercise. Considering the decrease in cellular levels of this coenzyme associated with aging, it can be hypothesized that NAD+ deficiency may play a significant role in the reduced response of older adults to training programs. Nicotinamide, a water-soluble form of vitamin B3 currently considered a nutritional supplement, is a fundamental precursor for NAD+ synthesis, capable of raising cellular levels of it. It has already been used in clinical practice in the treatment of certain endocrinological and dermatological conditions. This study aims to determine through a randomized clinical trial whether nicotinamide supplementation improves physical performance in older adults at risk of falls undergoing a physical training program. Frailty Fall Frailty Syndrome Falls Nicotinamide Placebo INTERVENTIONAL ['PHASE2']",https://clinicaltrials.gov/study/NCT06465602,INTERVENTIONAL,,UNKNOWN,title:nicotinamide supplementation improves physical performance in older adults at risk of falls,registry_candidate,Trial registry record requiring publication matching,unclear,resistance;balance;nutrition;digital_home,exercise_plus_nutrition,yes
ClinicalTrials.gov,NCT00805220,,,Nordic Walking as Gait Training for Frail Elderly,2008.0,ClinicalTrials.gov,"The elderly are the fastest growing proportion of the population. Ageism implies a decline of physical functions affecting functional and safe ambulation. Based on the ICF model intervening in walking capacity could have favourable impact on quality of life of frail elders. Over ground walking training is indicated as a possible exercise. However, to achieve positive results on walking capacity, an exercise-dose response is needed. A more intensive way of promoting walking training is to add skiing poles while walking, a technique called Nordic Walking (NW). This study will be the first to compare NW with usual walking training. It aims to estimate for frail elderly the relative efficacy in improving functional walking capacity of two gait training strategies: NW and usual walking training and explore its impact on fear of falling. This study hypothesized that participants receiving Nordic Walking will walk longer, faster and fear less. NW if proven effective will positively impact on the functional capacities and quality of life of frail elders and provide an more intense method of walking training. Frail Elderly Nordic Walking INTERVENTIONAL ['PHASE2']",https://clinicaltrials.gov/study/NCT00805220,INTERVENTIONAL,,COMPLETED,title:nordic walking as gait training for frail elderly,registry_candidate,Trial registry record requiring publication matching,unclear,aerobic_walking,exercise_only,yes
ClinicalTrials.gov,NCT00105781,,,Nurse Physical Activity Counseling in Primary Care,2002.0,ClinicalTrials.gov,"Aging veterans with functional impairments followed in primary care clinics were randomized to counseling for a walking plus strength exercise home-based exercise program or to health education by a nurse. Exercise participants attended 3 intervention sessions totaling about 100 minutes of contact with the nurse and a physical therapy assistant over 10 months. They were also asked to record walking and strength exercise on monthly calendars and received motivational automated phone messages. Education control patients discussed health topics of their choice with the nurse. Materials were based on National Institute of Aging materials currently available on the internet. After 10 months, the exercise participants reported more time spent in walking and strength exercise and accelerometer data indicated a greater increase in time spent in moderate or higher intensity activity per day. Participants who engaged in strength exercises improved more on functional fitness tests and quality of life after 10 months. Analyses from the cognitive sub-study remain incomplete. Frail Elderly Aged Physical Fitness Exercise counseling INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT00105781,INTERVENTIONAL,,COMPLETED,title:nurse physical activity counseling in primary care,registry_candidate,Trial registry record requiring publication matching,home,aerobic_walking;multicomponent_exercise;digital_home,multicomponent_exercise,yes
ClinicalTrials.gov,NCT05682781,,,Nutrition Intervention in Older Adults at Risk of Malnutrition,2023.0,ClinicalTrials.gov,"Thailand is one of the fastest aging countries and older adults are at greater risk of having inadequate nutrient intake and malnutrition (undernutrition). In the community setting, malnutrition has been linked to low muscle mass, sarcopenia, increased incidence of disability and functional impairments. The objective of this prospective, multicenter, randomized controlled, open-label, parallel-design study is to determine the effects of an oral nutritional supplement with dietary counseling on body weight, in comparison with dietary counseling alone, in community dwelling older adults at risk of malnutrition. Malnutrition Oral Nutritional Supplement Dietary Counseling INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT05682781,INTERVENTIONAL,,COMPLETED,title:nutrition intervention in older adults at risk of malnutrition,registry_candidate,Trial registry record requiring publication matching,community,nutrition,nutrition_only,yes
ClinicalTrials.gov,NCT06607718,,,Nutritional and Exercise Intervention in Older Adults Admitted to the Acute Care Unit (SERIA),2023.0,ClinicalTrials.gov,"This is a randomised, parallel, single-blind clinical trial. Objectives: to evaluate: the impact of the intervention on nutritional status, body composition, strength, the prevalence of sarcopenia and physical performance at discharge and three months later.. Malnutrition; Protein Older Sarcopenia Resistance Training Oral Nutritional Supplementation Control Group INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT06607718,INTERVENTIONAL,,COMPLETED,title:nutritional and exercise intervention in older adults admitted to the acute care unit seria,registry_candidate,Trial registry record requiring publication matching,unclear,resistance;nutrition,exercise_plus_nutrition,yes
ClinicalTrials.gov,NCT07289867,,,Nutritional Effects of Supplementing Nonagenarians With a Supplement Based on a Fruit From the Cerrado: Buriti,2024.0,ClinicalTrials.gov,"The population aged over 90 is growing worldwide, and the search for strategies to promote a better quality of life for the older persons is a challenge for science. Advancing age is associated with several physiological changes leading to different diseases, among which malnutrition and sarcopenia stand out. Malnutrition prevention and treatment are based on functional food/nutritional interventions, such as oral supplement use. However, studies evaluating the effectiveness of these supplements in nonagenarians are still scarce in the literature. The present study aimed to evaluate the use of a buriti fruit (Mauritia flexuosa) supplement in persons 90 years and older. The study included 40 individuals who were randomized into two groups. The group Supplement Test (ST) used a Buriti-based supplement with full vitamins and minerals; the control group used a capsule containing the same composition of vitamins and minerals as the test supplement, which was called Vitamin Mix (VM). The intervention lasted 12 weeks. The following analyses were carried out before and after this period: Mini Nutritional Assessment (MNA) questionnaire, handgrip strength (HGS), biochemical tests, and anthropometric measurements. The main results showed that the Buriti supplement led to a significant increase in body weight, Body Mass Index (BMI), handgrip strength, and globulins, when compared to the group that used the vitamin mix. Therefore, it can be concluded that the buriti supplement promotes an improvement in body composition, increased strength, and globulins in nonagenarians, and may be a viable and effective strategy for malnutrition treatment. Malnutrition in the Elderly Nutricer Energia Zero-lactose Multivitamin Mix INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT07289867,INTERVENTIONAL,,COMPLETED,title:nutritional effects of supplementing nonagenarians with a supplement based on a fruit from the cerrado buriti,registry_candidate,Trial registry record requiring publication matching,unclear,resistance;nutrition,exercise_plus_nutrition,yes
ClinicalTrials.gov,NCT00874575,,,Nutritional Intervention for Age-related Muscular Function and Strength Losses,2008.0,ClinicalTrials.gov,"The purpose of the study is to * Test the effect of a dietary supplement beta-hydroxy-beta-methylbutyrate (HMB) with and without Vitamin D to prevent and reverse the losses of muscular strength and functionality in older adults. The second aim of the study is to determine if HMB and Vitamin D improves markers of bone turnover in adults aged 60 plus years. HMB is a dietary supplement that comes from the amino acid leucine. HMB is found in foods and is made in your body after you eat protein (meat). Subjects will be randomized to one of four dietary supplement groups and will participate in a 3-day per week exercise program for 12 weeks. Each exercise day will be about 60 minutes long consisting of strength training exercises utilizing Theraband® stretch cords and jumping. Subjects will consume the dietary supplement 2 times per day for 12 weeks. Tests will consist of the following: * Measuring the strength of subjects' legs by using a Isokinetic Dynamometer * Measuring body composition * Measuring hand-grip strength using a hand-grip dynamometer * Measuring functional mobility, balance and agility by the time it takes for you to rise from a chair, walk around a cone 8 feet in front of the chair and return to the chair (Up-\&-Go Test * Filling out questionnaires and having blood drawn for biochemical measurements. Testing will be performed at the beginning and at 4, 8 and 12 weeks. Muscle Strength Sarcopenia Placebo Vitamin D Beta-hydroxy-Beta-methylbutyrate Beta-hydroxy-Beta-methylbutyrate and Vitamin D INTERVENTIONAL ['PHASE1']",https://clinicaltrials.gov/study/NCT00874575,INTERVENTIONAL,,COMPLETED,title:nutritional intervention for age related muscular function and strength losses,registry_candidate,Trial registry record requiring publication matching,unclear,resistance;balance;multicomponent_exercise;nutrition,exercise_plus_nutrition,yes
ClinicalTrials.gov,NCT03891134,,,Nutritional Intervention for Sarcopenia,2016.0,ClinicalTrials.gov,"Sarcopenia is an age-related poor healthy outcome. nutrition intervention is one , progressive, generalized loss of muscle mass and the decrement in physical activity. Sarcopenia is associated with subsequent health hazards such as disability, falls, functional degeneration, hospitalization and death. There are similar causes between sarcopenia and constipation such as aging, reduced mobility, changes in diet and co-morbidities. Nutrition plays an important role for muscle maintenance. The trial tries to figure out the effect of enriched branched-chain amino acid (BCAA) nutrient on muscle mass, strength and physical performance of sarcopenia in the middle-aged and old people. Sarcopenia Branched Chain Amino Acid INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT03891134,INTERVENTIONAL,,COMPLETED,title:nutritional intervention for sarcopenia,registry_candidate,Trial registry record requiring publication matching,hospital_or_postacute,nutrition,nutrition_only,yes
ClinicalTrials.gov,NCT01935271,,,Nutritional Supplementation and Muscle Health: A Pilot Study on Immune Function,2013.0,ClinicalTrials.gov,"The ability of older adults to improve their muscle strength through exercise training appears related to how well their immune system functions. Thus, a nutritional supplement which improves immune function could theoretically boost strength gained for older adults from exercise. The purpose of this pilot study is to determine if a nutritional supplement has any effect on immune function. Veterans (age 60-80 yrs, N=12) be randomized in a double-blind placebo-controlled fashion to consume supplement or placebo for four weeks. After two weeks of consumption, subjects will be treated with a vaccine for tetanus, diphtheria, and pertussis. Blood will be drawn from each subject before and after vaccination to determine the effects of the supplement on immune response to vaccination. Additionally, subjects will undergo blood draw and muscle biopsy before and after two weeks of supplementation to determine the effects of supplementation on other measures of immune function (e.g. cytokine and growth factor levels). This is an important issue due to the serious health consequences associated with muscle loss in older adults and the need for improved strategies for rehabilitation. Immunosenescence Sarcopenia Muscle Armor Supplement Placebo INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT01935271,INTERVENTIONAL,,COMPLETED,title:nutritional supplementation and muscle health a pilot study on immune function,registry_candidate,Trial registry record requiring publication matching,unclear,resistance;nutrition;digital_home,exercise_plus_nutrition,yes
ClinicalTrials.gov,NCT06825026,,,Observatory of the Older Person: A Cohort of Older Adults Living in Nursing Homes,2021.0,ClinicalTrials.gov,"This cohort of older adults residing in nursing homes in Porto Metropolitan Area aims to monitor the health, intrinsic capacity and functional capacity over time. Through systematic data collection and analysis, the observatory provides valuable insights into aging, frailty, and long-term care needs, informing policies and interventions to enhance older adults care. This cohort aims to recruit 400 individuals aged 65 years or more at baseline.All participants will be invited for a re-assessment every year, while the overall duration is planned for four years. Frailty Pragmatic exercise trial OBSERVATIONAL",https://clinicaltrials.gov/study/NCT06825026,OBSERVATIONAL,,COMPLETED,title:observatory of the older person a cohort of older adults living in nursing homes,registry_candidate,Trial registry record requiring publication matching,residential_or_nursing_home,unclear,unclear,yes
ClinicalTrials.gov,NCT02702037,,,Older Person's Exercise and Nutrition Study,2016.0,ClinicalTrials.gov,"The novelty with the OPEN study is to evaluate the effects of the simple sit-to-stand exercise during routine care, in combination with an oral protein-rich supplement, on functional status and independence in frail older persons. In this study we will also explore the experiences among older persons in the intervention group as wells as among staff of promoting the sit-to-stand exercise and nutritional supplement to gain knowledge for implementation as a daily routine in nursing homes across Sweden. Hypothesis The main hypothesis of the OPEN study is that physical exercise performed as a daily routine along with an oral protein-rich supplement, will result in improved functional status and independence in everyday life activities and thereby enhance health-related quality of life in older persons living in nursing homes. The primary outcome measure for functional status will be the number of sit-to-stands that the participant is able to complete in 30 seconds. Specific aims Aim I: To study the effects of the sit-to-stand exercise combined with an oral protein-rich supplement on functional and nutritional status, and health-related quality of life, and the frequency and incidence of falls, pressure ulcers and incontinence in older persons living in nursing homes. Furthermore, the cost effectiveness of the combination of the sit to stand exercise and oral protein-rich supplement vs. the control group will also be examined. Aim II: To describe the older persons' perceptions of daily being offered to conduct the sit-to-stand exercise and to drink the nutritional supplement. Aim III: To describe staff's perceptions of supporting the sit-to-stand exercise and the nutritional supplement with older persons living in nursing homes. Mobility Limitations Malnutrition oral protein-rich supplement Exercise INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT02702037,INTERVENTIONAL,,COMPLETED,title:older person s exercise and nutrition study,registry_candidate,Trial registry record requiring publication matching,residential_or_nursing_home,nutrition,nutrition_only,yes
ClinicalTrials.gov,NCT07446907,,,Optimizing Adaptive Intensive Behavioral Therapy for Obesity During the Transition to Older Adulthood,2026.0,ClinicalTrials.gov,To test adaptive intensive behavioral therapy strategies comprising dietary patterns with varying amounts of protein and including supplemental protein or resistance exercise training for promoting weight loss and attenuating lean mass loss in adults aged 50-75 with obesity. Obesity & Overweight Sarcopenia High Protein Diet Counceling Standard Protein Diet Counceling Protein Supplement Supervised Exercise INTERVENTIONAL ['NA'],https://clinicaltrials.gov/study/NCT07446907,INTERVENTIONAL,,NOT_YET_RECRUITING,title:optimizing adaptive intensive behavioral therapy for obesity during the transition to older adulthood,registry_candidate,Trial registry record requiring publication matching,unclear,resistance;nutrition,exercise_plus_nutrition,yes
ClinicalTrials.gov,NCT02483286,,,Osteoporosis and Fall Prevention With Multiple Interventions in the Metropolitan Area,2015.0,ClinicalTrials.gov,"OBJECTIVES To determine the effects of 3 exercise interventions on sarcopenic indices among community-dwelling older adults with high osteoporotic fracture risks. MATERIAL AND METHOD The current study enrolled subjects who screened high risk of fall, osteoporosis/fracture by standardized questionnaires or FRAX. Subjects at the National Taiwan University Hospital Bei-Hu Branch (NTUHBB) were randomized into integrated care group (ICG, target n=50) and muscle training group (MTG, target n=50). Subjects from Lingko Chang Gung Memorial Hospital (LCGMH) were all assigned into X-box group (XBG, target n=30). All participants received a CD-ROM and a one education on osteoporosis, sarcopenia, frailty, fall prevention, nutrition, and coping strategy and another hour of professional led exercise program. ICG subjects received once weekly group exercise while MTG subjects received twice weekly machine-based resistence training on major muscle groups. XBG subjects rececived twice weekly exercise with X-box based programs. Major outcomes were muscle mass (measured by bio-impedance analysis), grip strength, walking speed, and lower leg extension power at baseline and after 12-weeks of intervention. Osteoporosis Fracture ICG MTG XBG INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT02483286,INTERVENTIONAL,,COMPLETED,title:osteoporosis and fall prevention with multiple interventions in the metropolitan area,registry_candidate,Trial registry record requiring publication matching,community,balance;aerobic_walking;multicomponent_exercise;nutrition,exercise_plus_nutrition,yes
ClinicalTrials.gov,NCT03258827,,,Outcome of Exercise With a Towel in Elderly With Sarcopenia,2017.0,ClinicalTrials.gov,"As the proportion of older adults increases, elderly-related issues attract more attention. Sarcopenia is one of the popular elderly-related issues. Sarcopenia may induce decreased muscle strength, poor physical activity, even disability and increase rate of hospitalization and mortality. Therefore, we want to figure out the management for decreasing prevalence of sarcopenia in older adults. This trial is planned to perform during 2017/08/01\~2017/12/31. We plan to enroll 60 elderlies who are sarcopenia. These patient will be divided into 2 group randomize. Experimental group will be received a set of exercise, composed by warm-up, strengthening training with a towel, cold-down, 60 minutes per time, 3 times per week. Control group will be suggested home-based walking activity. We will evaluate the patient's functional performance three times, before training, after training, post-training for three months, respectively. These results will be analyzed by repeated measure ANOVA. Sarcopenia Exercise with a towel Home-based exercise INTERVENTIONAL ['NA']",https://clinicaltrials.gov/study/NCT03258827,INTERVENTIONAL,,COMPLETED,title:outcome of exercise with a towel in elderly with sarcopenia,registry_candidate,Trial registry record requiring publication matching,home,resistance;aerobic_walking;digital_home,exercise_only,yes
ClinicalTrials.gov,NCT04015479,,,Peanut Protein Supplementation to Augment Muscle Growth and Improve Markers of Muscle Quality and Health in Older Adults,2019.0,ClinicalTrials.gov,This study will evaluate the adaptations in skeletal muscle that occur in response to 10 weeks of weight training with or without peanut protein supplementation in older adult men and women. Aging Sarcopenia Peanut Protein Powder Full body resistance training INTERVENTIONAL ['NA'],https://clinicaltrials.gov/study/NCT04015479,INTERVENTIONAL,,COMPLETED,title:peanut protein supplementation to augment muscle growth and improve markers of muscle quality and health in older adults,registry_candidate,Trial registry record requiring publication matching,unclear,resistance;nutrition,exercise_plus_nutrition,yes
ClinicalTrials.gov,NCT07538674,,,Peiyuan Guben Tongluo Ointment for Elderly Sarcopenia,2026.0,ClinicalTrials.gov,"With the agarose concentrating group of Peiyuan Guben Tongluo Ointment set as the parallel control and an external control established simultaneously, this study aimed to evaluate the increases from baseline in DXA-measured limb muscle mass after 12 weeks of medication in elderly sarcopenia patients treated with the Ejiao concentrating group of Peiyuan Guben Tongluo Ointment. Sarcopenia in Elderly nutritional intervention Exercise Peiyuan Guben Tongluo Ointment (Ejiao concentrated) Peiyuan Guben Tongluo Ointment (Agarose concentrated) INTERVENTIONAL ['PHASE2']",https://clinicaltrials.gov/study/NCT07538674,INTERVENTIONAL,,NOT_YET_RECRUITING,title:peiyuan guben tongluo ointment for elderly sarcopenia,registry_candidate,Trial registry record requiring publication matching,unclear,nutrition,nutrition_only,yes
